area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
220.0,5.0,9.0,0.0,4.0,550000.0,0.0,other,-5.7884681,-35.1981252
34.0,1.0,1.0,0.0,1.0,280000.0,0.0,other,-5.8208253,-35.2081237
60.0,2.0,2.0,0.0,1.0,230000.0,1.0,apartment,-5.883875,-35.1762062
36.0,1.0,1.0,730.0,0.0,138000.0,0.0,apartment,-5.8671903,-35.1802157
57.0,2.0,2.0,362.0,1.0,260000.0,1.0,apartment,0.0,0.0
270.0,6.0,4.0,0.0,3.0,1600000.0,4.0,other,-5.7982704,-35.2029366
184.0,5.0,4.0,1000.0,3.0,1000000.0,3.0,apartment,-5.7937711,-35.1994336
56.0,2.0,2.0,350.0,1.0,260000.0,1.0,apartment,-5.8606852,-35.1989537
54.0,2.0,2.0,450.0,1.0,190000.0,1.0,apartment,-5.7845495,-35.1984438
196.0,4.0,3.0,1150.0,4.0,1300000.0,3.0,apartment,-5.8576398,-35.2014489
109.0,2.0,3.0,549.0,2.0,550000.0,1.0,apartment,-5.8576398,-35.2014489
56.0,0.0,2.0,0.0,1.0,225000.0,1.0,apartment,-5.822714,-35.203543
57.0,1.0,2.0,0.0,1.0,330000.0,1.0,apartment,-5.8821365,-35.1722172
455.0,6.0,5.0,0.0,2.0,1290000.0,3.0,house,-5.8732026,-35.1784486
57.0,2.0,2.0,0.0,1.0,250000.0,1.0,apartment,-5.8502894,-35.2166072
53.0,2.0,2.0,250.0,1.0,170000.0,0.0,apartment,-5.8667495,-35.2043074
56.0,2.0,2.0,330.0,1.0,220000.0,1.0,apartment,-5.8431967,-35.2124468
58.0,2.0,2.0,150.0,1.0,120000.0,1.0,apartment,-5.8538956,-35.2518043
55.0,2.0,2.0,300.0,2.0,300000.0,1.0,apartment,-5.8640599,-35.196594
55.0,1.0,2.0,369.0,1.0,172000.0,1.0,apartment,-5.8228488,-35.233449
110.0,0.0,3.0,0.0,2.0,480000.0,3.0,apartment,-5.8226937,-35.2126403
315.0,0.0,3.0,0.0,0.0,1200000.0,0.0,house,-5.8618005,-35.197517
1200.0,0.0,0.0,0.0,0.0,1050000.0,0.0,other,-5.8075918,-35.2096738
480.0,0.0,4.0,2600.0,4.0,6000000.0,4.0,apartment,-5.7823372,-35.1946781
240.0,4.0,4.0,0.0,3.0,350000.0,2.0,house,-5.8556614,-35.2415491
101.0,3.0,3.0,580.0,2.0,630000.0,1.0,apartment,-5.8999907,-35.1759866
282.0,6.0,4.0,1500.0,4.0,1730000.0,4.0,apartment,0.0,0.0
116.0,1.0,3.0,700.0,3.0,620000.0,3.0,apartment,-5.8032096,-35.2002054
200.0,3.0,3.0,0.0,2.0,840000.0,1.0,house,-5.8724051,-35.1817096
120.0,4.0,4.0,450.0,2.0,617000.0,2.0,apartment,0.0,0.0
56.0,2.0,2.0,320.0,1.0,260000.0,1.0,apartment,-5.7921127,-35.1960671
91.0,1.0,3.0,150.0,1.0,190000.0,1.0,apartment,-5.8437235,-35.2214483
