area,bathrooms,bedrooms,condo,parking_spots,price,suites,type,lat,lon
130.0,5.0,3.0,810.0,2.0,749900.0,3.0,apartment,-5.8173131,-35.2226992
84.0,2.0,3.0,535.0,1.0,250000.0,1.0,apartment,0.0,0.0
27.0,1.0,0.0,0.0,1.0,130000.0,0.0,other,-5.830929,-35.2195447
164.0,2.0,3.0,830.0,0.0,466200.0,2.0,other,-5.8799135,-35.1998728
98.0,3.0,4.0,630.0,2.0,299000.0,2.0,apartment,-5.8010185,-35.2078485
56.0,2.0,2.0,300.0,1.0,220000.0,1.0,apartment,-5.8198444,-35.2109804
75.0,2.0,3.0,450.0,2.0,230000.0,1.0,apartment,-5.8477276,-35.2130915
600.0,5.0,4.0,0.0,4.0,1500000.0,3.0,house,-5.8661242,-35.1827698
530.0,0.0,0.0,0.0,0.0,950000.0,0.0,other,-5.7961599,-35.2251688
641.0,16.0,13.0,0.0,1.0,2300000.0,0.0,other,-5.8784962,-35.1752621
56.0,1.0,2.0,420.0,1.0,360000.0,2.0,apartment,-5.8730875,-35.1800373
116.0,4.0,3.0,700.0,3.0,650000.0,2.0,apartment,-5.8044476,-35.2032196
137.0,5.0,3.0,900.0,3.0,620000.0,3.0,apartment,-5.804305,-35.2060606
92.0,3.0,3.0,450.0,2.0,550000.0,2.0,apartment,-5.8214697,-35.2168115
58.0,2.0,2.0,350.0,1.0,180000.0,1.0,apartment,-5.8686163,-35.2305498
282.0,7.0,4.0,1900.0,4.0,2300000.0,4.0,apartment,-5.783788,-35.1913745
67.0,2.0,2.0,350.0,1.0,270000.0,1.0,apartment,-5.8768735,-35.2236066
90.0,1.0,3.0,380.0,2.0,380000.0,1.0,apartment,-5.8274696,-35.2168565
142.0,5.0,3.0,800.0,2.0,750000.0,3.0,apartment,-5.8198444,-35.2109804
40.0,1.0,1.0,0.0,1.0,170000.0,0.0,other,0.0,0.0
140.0,3.0,4.0,830.0,1.0,260000.0,2.0,apartment,-5.7840308,-35.1976296
398.0,7.0,6.0,1050.0,3.0,1100000.0,5.0,apartment,-5.8010185,-35.2078485
86.0,2.0,2.0,900.0,1.0,305000.0,1.0,apartment,-5.783788,-35.1913745
136.0,5.0,3.0,850.0,3.0,830000.0,3.0,apartment,-5.8183494,-35.2088601
500.0,4.0,4.0,0.0,2.0,370000.0,2.0,house,0.0,0.0
61.0,2.0,2.0,152.0,1.0,135000.0,1.0,apartment,0.0,0.0
66.0,2.0,3.0,410.0,2.0,248000.0,1.0,apartment,-5.8197113,-35.2206827
54.0,2.0,2.0,350.0,1.0,240000.0,1.0,apartment,0.0,0.0
57.0,1.0,2.0,350.0,1.0,195000.0,1.0,other,-5.8799135,-35.1998728
108.0,4.0,4.0,450.0,2.0,380000.0,0.0,apartment,-5.8164277,-35.2116397
81.0,1.0,3.0,400.0,1.0,430000.0,1.0,apartment,-5.8274696,-35.2168565
78.0,3.0,3.0,530.0,2.0,180000.0,1.0,apartment,0.0,0.0
118.0,2.0,2.0,1130.0,2.0,450000.0,1.0,apartment,0.0,0.0
117.0,4.0,3.0,550.0,2.0,600000.0,3.0,apartment,-5.8196922,-35.2169549
300.0,3.0,3.0,0.0,4.0,720000.0,3.0,house,0.0,0.0
83.0,3.0,3.0,0.0,2.0,235000.0,2.0,apartment,-5.8750156,-35.2025956
58.0,2.0,2.0,600.0,2.0,260000.0,1.0,apartment,-5.8196922,-35.2169549
57.0,1.0,2.0,450.0,2.0,390000.0,2.0,apartment,-5.8730875,-35.1800373
83.0,2.0,3.0,682.0,1.0,230000.0,1.0,apartment,-5.8624754,-35.1935607
70.0,2.0,2.0,430.0,2.0,185000.0,1.0,apartment,-5.824868,-35.2058664
26.0,1.0,0.0,0.0,2.0,149000.0,0.0,other,-5.8691589,-35.186098
75.0,1.0,3.0,380.0,2.0,250000.0,1.0,apartment,-5.7775126,-35.2013557
102.0,3.0,3.0,580.0,2.0,345000.0,1.0,apartment,-5.8535234,-35.2048314
101.0,4.0,3.0,650.0,2.0,470000.0,3.0,apartment,-5.8198444,-35.2109804
132.0,2.0,5.0,750.0,2.0,780000.0,2.0,apartment,-5.790886,-35.2023866
200.0,4.0,4.0,0.0,2.0,365000.0,3.0,house,0.0,0.0
29.0,1.0,1.0,650.0,1.0,180000.0,0.0,apartment,-5.8730875,-35.1800373
75.0,1.0,3.0,0.0,2.0,270000.0,1.0,apartment,-5.7775126,-35.2013557
25.0,1.0,1.0,100.0,24.0,84900.0,0.0,apartment,0.0,0.0
113.0,2.0,2.0,0.0,3.0,265000.0,1.0,house,0.0,0.0
122.0,5.0,4.0,500.0,2.0,260000.0,3.0,apartment,-5.820507,-35.2164801
56.0,1.0,2.0,220.0,1.0,152000.0,1.0,apartment,-5.8667495,-35.2043074
120.0,3.0,2.0,650.0,2.0,689900.0,2.0,apartment,-5.8999907,-35.1759866
50.0,1.0,1.0,606.0,1.0,250000.0,0.0,other,-5.7840027,-35.1946003
71.0,2.0,2.0,247.0,2.0,130000.0,1.0,house,-5.8521764,-35.2568875
50.0,2.0,2.0,220.0,1.0,135000.0,1.0,apartment,-5.8455395,-35.2450375
59.0,2.0,2.0,200.0,1.0,158900.0,1.0,apartment,-5.8789866,-35.1962286
119.0,3.0,3.0,550.0,2.0,650000.0,2.0,apartment,-5.8196922,-35.2169549
123.0,2.0,3.0,690.0,2.0,660000.0,2.0,apartment,-5.7831849,-35.1945913
66.0,2.0,3.0,285.0,1.0,149900.0,0.0,apartment,-5.8650038,-35.1933903
55.0,2.0,2.0,400.0,1.0,200000.0,1.0,apartment,-5.8187773,-35.2166551
92.0,3.0,3.0,650.0,2.0,350000.0,1.0,apartment,-5.7903384,-35.1952596
200.0,5.0,3.0,0.0,5.0,450000.0,3.0,apartment,-5.8216558,-35.2213614
35.0,0.0,0.0,0.0,0.0,230000.0,0.0,other,-5.8198444,-35.2109804
55.0,2.0,2.0,0.0,1.0,288000.0,1.0,apartment,-5.8855448,-35.1775819
143.0,3.0,3.0,907.0,2.0,479000.0,1.0,apartment,-5.8075918,-35.2096738
95.0,3.0,3.0,651.0,2.0,320000.0,1.0,apartment,0.0,0.0
219.0,4.0,3.0,800.0,2.0,630000.0,3.0,apartment,-5.8382358,-35.2153881
56.0,2.0,2.0,250.0,1.0,180000.0,1.0,apartment,-5.8811944,-35.1787182
198.0,5.0,4.0,0.0,4.0,900000.0,3.0,apartment,-5.8455365,-35.2136399
75.0,1.0,3.0,330.0,2.0,260000.0,1.0,other,-5.7775126,-35.2013557
91.0,3.0,3.0,0.0,2.0,339000.0,1.0,apartment,-5.7903384,-35.1952596
113.0,4.0,3.0,800.0,2.0,585000.0,3.0,apartment,-5.8269204,-35.1985475
120.0,4.0,4.0,1.0,2.0,642000.0,2.0,apartment,0.0,0.0
170.0,3.0,3.0,1200.0,2.0,500000.0,1.0,apartment,-5.8125501,-35.2160843
97.0,3.0,3.0,800.0,2.0,420000.0,1.0,apartment,-5.7982704,-35.2029366
146.0,2.0,3.0,800.0,2.0,750000.0,3.0,apartment,-5.8198444,-35.2109804
108.0,2.0,3.0,300.0,2.0,220000.0,1.0,apartment,-5.820507,-35.2164801
55.0,2.0,2.0,245.0,1.0,180000.0,1.0,apartment,-5.8796695,-35.1973555
142.0,4.0,4.0,1150.0,3.0,630000.0,2.0,apartment,-5.8286255,-35.2226081
60.0,1.0,2.0,350.0,2.0,160000.0,0.0,apartment,-5.8161033,-35.2248519
56.0,2.0,2.0,540.0,2.0,270000.0,1.0,apartment,-5.8196922,-35.2169549
119.0,3.0,3.0,550.0,2.0,600000.0,2.0,apartment,-5.8196922,-35.2169549
57.0,2.0,2.0,360.0,1.0,300000.0,1.0,apartment,-5.8999907,-35.1759866
105.0,4.0,3.0,600.0,2.0,610000.0,2.0,apartment,-5.7997946,-35.1979747
55.0,1.0,2.0,220.0,1.0,205000.0,1.0,apartment,-5.8768735,-35.2236066
165.0,5.0,4.0,0.0,3.0,980000.0,4.0,apartment,-5.8183494,-35.2088601
57.0,2.0,2.0,300.0,1.0,180000.0,1.0,apartment,-5.8654192,-35.2097736
92.0,3.0,3.0,575.0,2.0,450000.0,1.0,apartment,-5.8674286,-35.1966683
57.0,2.0,2.0,0.0,1.0,170000.0,1.0,apartment,-5.8796695,-35.1973555
56.0,2.0,2.0,235.0,1.0,199000.0,1.0,apartment,-5.8909703,-35.1755868
82.0,2.0,2.0,390.0,2.0,180000.0,1.0,apartment,-5.824868,-35.2058664
105.0,4.0,3.0,550.0,2.0,450000.0,3.0,apartment,-5.8347074,-35.2243579
79.0,3.0,3.0,350.0,2.0,350000.0,1.0,apartment,-5.8163039,-35.2204887
136.0,3.0,3.0,950.0,2.0,335000.0,1.0,apartment,-5.8383287,-35.2253736
450.0,6.0,5.0,1300.0,4.0,1900000.0,3.0,house,-5.8347074,-35.2243579
57.0,1.0,2.0,350.0,1.0,198000.0,1.0,apartment,-5.8654192,-35.2097736
90.0,2.0,3.0,450.0,1.0,210000.0,1.0,apartment,-5.8477276,-35.2130915
96.0,2.0,3.0,690.0,2.0,494500.0,1.0,apartment,-5.8640599,-35.196594
56.0,2.0,2.0,199.0,1.0,190000.0,1.0,apartment,-5.8796695,-35.1973555
70.0,1.0,2.0,350.0,3.0,392000.0,1.0,apartment,-5.8004904,-35.2077308
63.0,1.0,1.0,500.0,1.0,209000.0,1.0,apartment,-5.8136592,-35.2108172
76.0,2.0,3.0,0.0,1.0,385000.0,1.0,apartment,0.0,0.0
135.0,3.0,4.0,600.0,2.0,370000.0,1.0,apartment,-5.8165259,-35.2141266
422.0,6.0,4.0,0.0,5.0,2599000.0,4.0,apartment,-5.783788,-35.1913745
58.0,2.0,2.0,240.0,1.0,170000.0,1.0,apartment,-5.8686163,-35.2305498
97.0,3.0,3.0,860.0,2.0,380000.0,1.0,apartment,0.0,0.0
160.0,4.0,3.0,500.0,3.0,750000.0,3.0,apartment,-5.8164277,-35.2116397
94.0,3.0,3.0,380.0,2.0,340000.0,2.0,apartment,-5.8897065,-35.1728883
